idx	dt	s1	s2	s3
1841	2020-10-02 04:16:00	-67.43	-71.43	-71.04
1842	2020-10-02 04:17:00	-67.27	-71.43	-70.99
1843	2020-10-02 04:18:00	-67.48	-71.43	-71.1
1844	2020-10-02 04:19:00	-67.37	-71.43	-71.04
1845	2020-10-02 04:20:00	-67.37	-71.59	-71.1
1846	2020-10-02 04:21:00	-67.32	-71.59	-71.21
1847	2020-10-02 04:22:00	-67.43	-71.59	-71.26
1848	2020-10-02 04:23:00	-67.32	-71.7	-71.21
1849	2020-10-02 04:24:00	-67.37	-71.59	-71.26
1850	2020-10-02 04:25:00	-67.43	-71.7	-71.32
1851	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1852	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1853	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1854	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1855	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1856	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1857	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1858	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1859	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1860	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1861	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1862	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1863	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1864	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1865	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1866	2020-10-02 05:22:00	-68.47	-72.74	-72.47
1867	2020-10-02 05:23:00	-68.25	-73.01	-72.63
1868	2020-10-02 05:24:00	-68.47	-72.85	-72.68
1869	2020-10-02 05:25:00	-68.41	-72.9	-72.68
1870	2020-10-02 05:26:00	-68.52	-72.74	-72.41
1871	2020-10-02 05:27:00	-68.47	-72.96	-72.63
1872	2020-10-02 05:28:00	-68.52	-72.9	-72.68
1873	2020-10-02 05:29:00	-68.52	-72.85	-72.63
1874	2020-10-02 05:30:00	-68.52	-72.96	-72.63
1875	2020-10-02 05:31:00	-68.58	-72.96	-72.63
1876	2020-10-02 05:32:00	-68.52	-73.01	-72.58
1877	2020-10-02 05:33:00	-68.52	-73.01	-72.68
1878	2020-10-02 05:34:00	-68.52	-72.9	-72.74
1879	2020-10-02 05:35:00	-68.52	-72.96	-72.74
1880	2020-10-02 05:36:00	-68.58	-73.01	-72.63
1881	2020-10-02 05:37:00	-68.47	-72.96	-72.63
1882	2020-10-02 05:38:00	-68.47	-73.01	-72.79
1883	2020-10-02 05:39:00	-68.52	-73.12	-72.79
1884	2020-10-02 05:40:00	-68.63	-72.96	-72.79
1885	2020-10-02 05:41:00	-68.63	-73.12	-73.18
1886	2020-10-02 05:42:00	-68.69	-73.12	-72.85
1887	2020-10-02 05:43:00	-68.8	-73.12	-72.85
1888	2020-10-02 05:44:00	-68.69	-73.12	-72.79
1889	2020-10-02 05:45:00	-68.63	-73.01	-72.96
1890	2020-10-02 05:46:00	-68.8	-73.12	-72.9
1891	2020-10-02 05:47:00	-68.69	-73.12	-72.96
1892	2020-10-02 05:48:00	-68.47	-73.12	-72.9
1893	2020-10-02 05:49:00	-68.85	-73.18	-72.9
1894	2020-10-02 05:50:00	-68.63	-73.29	-73.01
1895	2020-10-02 05:51:00	-68.69	-73.23	-72.9
1896	2020-10-02 05:52:00	-68.8	-73.23	-72.85
1897	2020-10-02 05:53:00	-68.8	-73.34	-73.12
1898	2020-10-02 05:54:00	-68.8	-73.29	-72.9
1899	2020-10-02 05:55:00	-68.91	-73.34	-72.9
1900	2020-10-02 05:56:00	-68.96	-73.29	-72.96
1901	2020-10-02 05:57:00	-68.85	-73.34	-73.18
1902	2020-10-02 05:58:00	-69.02	-73.34	-73.29
1903	2020-10-02 05:59:00	-68.96	-73.34	-73.18
1904	2020-10-02 06:00:00	-69.02	-73.34	-73.18
1905	2020-10-02 06:01:00	-68.91	-73.51	-73.18
1906	2020-10-02 06:02:00	-68.85	-73.23	-73.23
1907	2020-10-02 06:03:00	-68.85	-73.45	-73.12
1908	2020-10-02 06:04:00	-68.91	-73.4	-73.29
1909	2020-10-02 06:05:00	-69.02	-73.4	-73.29
1910	2020-10-02 06:06:00	-69.07	-73.4	-73.23
1911	2020-10-02 06:07:00	-68.96	-73.34	-73.34
1912	2020-10-02 06:08:00	-68.96	-73.45	-73.29
1913	2020-10-02 06:09:00	-68.91	-73.34	-73.12
1914	2020-10-02 06:10:00	-69.02	-73.51	-73.29
1915	2020-10-02 06:11:00	-68.91	-73.51	-73.34
1916	2020-10-02 06:12:00	-69.02	-73.51	-73.34
1917	2020-10-02 06:13:00	-69.02	-73.51	-73.29
1918	2020-10-02 06:14:00	-68.91	-73.45	-73.4
1919	2020-10-02 06:15:00	-69.07	-73.45	-73.45
1920	2020-10-02 06:16:00	-69.02	-73.4	-73.34
1921	2020-10-02 06:17:00	-68.96	-73.56	-73.67
1922	2020-10-02 06:18:00	-68.96	-73.56	-73.51
1923	2020-10-02 06:19:00	-69.07	-73.4	-73.29
1924	2020-10-02 06:20:00	-68.91	-73.51	-73.34
1925	2020-10-02 06:21:00	-69.18	-73.51	-73.56
1926	2020-10-02 06:22:00	-68.96	-73.45	-73.29
1927	2020-10-02 06:23:00	-68.96	-73.45	-73.4
1928	2020-10-02 06:24:00	-69.07	-73.51	-73.4
1929	2020-10-02 06:25:00	-69.02	-73.51	-73.34
1930	2020-10-02 06:26:00	-69.02	-73.45	-73.34
1931	2020-10-02 06:27:00	-69.13	-73.83	-73.29
1932	2020-10-02 06:28:00	-69.18	-73.72	-73.56
1933	2020-10-02 06:29:00	-68.91	-73.72	-73.34
1934	2020-10-02 06:30:00	-69.18	-73.67	-73.51
1935	2020-10-02 06:31:00	-69.24	-73.67	-73.56
1936	2020-10-02 06:32:00	-69.13	-73.67	-73.51
1937	2020-10-02 06:33:00	-68.91	-73.72	-73.67
1938	2020-10-02 06:34:00	-69.13	-73.78	-73.56
1939	2020-10-02 06:35:00	-69.07	-73.67	-73.45
1940	2020-10-02 06:36:00	-69.07	-73.94	-73.67
1941	2020-10-02 06:37:00	-69.13	-73.56	-73.4
1942	2020-10-02 06:38:00	-69.18	-73.72	-73.56
1943	2020-10-02 06:39:00	-69.4	-73.72	-73.51
1944	2020-10-02 06:40:00	-69.24	-73.78	-73.72
1945	2020-10-02 06:41:00	-69.18	-73.78	-73.67
1946	2020-10-02 06:42:00	-69.18	-73.89	-73.72
1947	2020-10-02 06:43:00	-69.13	-73.56	-73.78
1948	2020-10-02 06:44:00	-69.13	-73.72	-73.72
1949	2020-10-02 06:45:00	-69.45	-73.72	-73.72
1950	2020-10-02 06:46:00	-69.24	-73.94	-73.56
1951	2020-10-02 06:47:00	-69.18	-73.78	-73.72
1952	2020-10-02 06:48:00	-69.07	-73.94	-73.94
1953	2020-10-02 06:48:00	-69.07	-73.94	-73.94
1954	2020-10-02 06:49:00	-69.51	-73.78	-73.78
1955	2020-10-02 06:50:00	-69.35	-73.83	-73.56
1956	2020-10-02 06:51:00	-69.45	-74.05	-73.78
1957	2020-10-02 06:52:00	-69.24	-73.89	-73.72
1958	2020-10-02 06:53:00	-69.45	-73.89	-73.89
1959	2020-10-02 06:54:00	-69.24	-73.89	-73.72
1960	2020-10-02 06:55:00	-69.24	-73.89	-73.72
1961	2020-10-02 06:56:00	-69.35	-73.83	-73.89
1962	2020-10-02 06:57:00	-69.18	-73.89	-73.67
1963	2020-10-02 06:58:00	-69.4	-73.94	-73.78
1964	2020-10-02 06:59:00	-69.24	-73.78	-73.72
1965	2020-10-02 07:00:00	-69.18	-74	-73.78
1966	2020-10-02 07:00:00	-69.18	-74	-73.78
1967	2020-10-02 07:01:00	-69.18	-74	-74.11
1968	2020-10-02 07:02:00	-69.35	-73.94	-73.78
1969	2020-10-02 07:03:00	-69.4	-73.94	-73.89
1970	2020-10-02 07:04:00	-69.4	-73.94	-73.89
1971	2020-10-02 07:05:00	-69.24	-73.89	-73.72
1972	2020-10-02 07:06:00	-69.35	-74.05	-73.89
1973	2020-10-02 07:07:00	-69.56	-74.11	-73.83
1974	2020-10-02 07:07:00	-69.56	-74.11	-73.83
1975	2020-10-02 07:08:00	-69.4	-73.94	-73.89
1976	2020-10-02 07:09:00	-69.4	-74.05	-73.83
1977	2020-10-02 07:10:00	-69.35	-73.94	-73.89
1978	2020-10-02 07:11:00	-69.45	-74.22	-73.83
1979	2020-10-02 07:12:00	-69.4	-74	-73.67
1980	2020-10-02 07:13:00	-69.56	-73.94	-73.89
1981	2020-10-02 07:14:00	-69.51	-74.05	-73.94
1982	2020-10-02 07:15:00	-69.45	-74.27	-73.83
1983	2020-10-02 07:16:00	-69.51	-74.05	-73.83
1984	2020-10-02 07:17:00	-69.35	-74.22	-74
1985	2020-10-02 07:18:00	-69.51	-74.05	-73.78
1986	2020-10-02 07:19:00	-69.4	-74.11	-73.72
1987	2020-10-02 07:20:00	-69.62	-74.27	-73.94
1988	2020-10-02 07:21:00	-69.56	-74.38	-73.89
1989	2020-10-02 07:22:00	-69.51	-74.05	-74
1990	2020-10-02 07:23:00	-69.62	-74.11	-74.11
1991	2020-10-02 07:24:00	-69.56	-74.22	-74.05
1992	2020-10-02 07:25:00	-69.51	-74.11	-74
1993	2020-10-02 07:26:00	-69.56	-74	-74.05
1994	2020-10-02 07:27:00	-69.51	-74.22	-74.22
1995	2020-10-02 07:28:00	-69.4	-74.11	-74
1996	2020-10-02 07:29:00	-69.67	-74.05	-74.11
1997	2020-10-02 07:30:00	-69.62	-74.27	-74.05
1998	2020-10-02 07:31:00	-69.67	-74.27	-74
1999	2020-10-02 07:32:00	-69.67	-74.11	-74
2000	2020-10-02 07:33:00	-69.51	-74.33	-74.22
2001	2020-10-02 07:34:00	-69.35	-74.22	-74
2002	2020-10-02 07:35:00	-69.51	-74.11	-74.05
2003	2020-10-02 07:36:00	-69.51	-74.38	-74
2004	2020-10-02 07:37:00	-69.4	-74.22	-74.05
2005	2020-10-02 07:38:00	-69.73	-74.22	-73.94
2006	2020-10-02 07:39:00	-69.62	-74.44	-74.05
2007	2020-10-02 07:40:00	-69.56	-74.27	-74.27
2008	2020-10-02 07:41:00	-69.51	-74.27	-73.94
2009	2020-10-02 07:42:00	-69.56	-74.49	-74.22
2010	2020-10-02 07:43:00	-69.45	-74.22	-73.89
2011	2020-10-02 07:44:00	-69.62	-74.38	-74.05
2012	2020-10-02 07:45:00	-69.56	-74.33	-74.11
2013	2020-10-02 07:46:00	-69.67	-74.27	-74.33
2014	2020-10-02 07:47:00	-69.56	-74.27	-74
2015	2020-10-02 07:48:00	-69.78	-74.33	-74.05
2016	2020-10-02 07:49:00	-69.62	-74.27	-74.05
2017	2020-10-02 07:50:00	-69.67	-74.11	-74.22
2018	2020-10-02 07:51:00	-69.62	-74.33	-74.33
2019	2020-10-02 07:52:00	-69.45	-74.38	-74.22
2020	2020-10-02 07:53:00	-69.67	-74.33	-74.05
2021	2020-10-02 07:54:00	-69.73	-74.44	-74.27
2022	2020-10-02 07:55:00	-69.73	-74.38	-74.33
2023	2020-10-02 07:56:00	-69.73	-74.49	-73.94
2024	2020-10-02 07:57:00	-69.62	-74.55	-74.27
2025	2020-10-02 07:58:00	-69.67	-74.38	-74.22
2026	2020-10-02 07:59:00	-69.73	-74.44	-74.11
2027	2020-10-02 08:00:00	-69.67	-74.6	-74.33
2028	2020-10-02 08:01:00	-69.56	-74.55	-74.38
2029	2020-10-02 08:02:00	-69.4	-74.33	-74.22
2030	2020-10-02 08:03:00	-69.89	-74.33	-74
2031	2020-10-02 08:04:00	-69.67	-74.49	-74.05
2032	2020-10-02 08:05:00	-69.67	-74.33	-74.27
2033	2020-10-02 08:06:00	-69.62	-74.38	-74.38
2034	2020-10-02 08:07:00	-69.67	-74.55	-74.11
2035	2020-10-02 08:08:00	-69.62	-74.38	-74.22
2036	2020-10-02 08:09:00	-69.73	-74.49	-74.05
2037	2020-10-02 08:10:00	-69.73	-74.55	-74.22
2038	2020-10-02 08:11:00	-69.62	-74.44	-74.27
2039	2020-10-02 08:12:00	-69.67	-74.49	-74.11
2040	2020-10-02 08:12:00	-69.67	-74.49	-74.11
2041	2020-10-02 08:13:00	-69.67	-74.6	-74.22
2042	2020-10-02 08:13:00	-69.67	-74.6	-74.22
2043	2020-10-02 08:13:00	-69.67	-74.6	-74.22
2044	2020-10-02 08:14:00	-69.89	-74.49	-74.27
2045	2020-10-02 08:15:00	-69.73	-74.38	-74.05
2046	2020-10-02 08:16:00	-69.73	-74.76	-74.33
2047	2020-10-02 08:17:00	-69.51	-74.55	-74.27
2048	2020-10-02 08:18:00	-69.95	-74.6	-74.22
2049	2020-10-02 08:19:00	-69.73	-74.76	-74.44
2050	2020-10-02 08:20:00	-69.78	-74.44	-74.33
2051	2020-10-02 08:21:00	-69.67	-74.44	-74.33
2052	2020-10-02 08:22:00	-69.89	-74.6	-74.27
2053	2020-10-02 08:23:00	-69.73	-74.6	-74.11
2054	2020-10-02 08:24:00	-69.67	-74.49	-74.22
2055	2020-10-02 08:25:00	-69.73	-74.55	-74.44
2056	2020-10-02 08:26:00	-69.95	-74.55	-74.44
2057	2020-10-02 08:27:00	-69.67	-74.55	-74.11
2058	2020-10-02 08:28:00	-69.73	-74.55	-74.11
2059	2020-10-02 08:29:00	-69.56	-74.49	-74.22
2060	2020-10-02 08:30:00	-69.78	-74.82	-74.33
2061	2020-10-02 08:31:00	-69.95	-74.44	-74.27
2062	2020-10-02 08:32:00	-69.78	-74.49	-74.33
2063	2020-10-02 08:33:00	-69.95	-74.6	-74.22
2064	2020-10-02 08:34:00	-69.78	-74.6	-74.38
2065	2020-10-02 08:35:00	-69.78	-74.66	-74.22
2066	2020-10-02 08:36:00	-69.78	-74.55	-74.27
2067	2020-10-02 08:37:00	-69.78	-74.66	-74.27
2068	2020-10-02 08:38:00	-69.95	-74.44	-74.38
2069	2020-10-02 08:38:00	-69.95	-74.44	-74.38
2070	2020-10-02 08:39:00	-69.51	-74.6	-74.44
2071	2020-10-02 08:40:00	-69.73	-74.76	-74.27
2072	2020-10-02 08:41:00	-69.89	-74.55	-74.33
2073	2020-10-02 08:42:00	-69.95	-74.66	-74.33
2074	2020-10-02 08:43:00	-70.06	-74.82	-74.22
2075	2020-10-02 08:44:00	-69.89	-74.76	-74.38
2076	2020-10-02 08:45:00	-69.89	-74.6	-74.38
2077	2020-10-02 08:46:00	-69.95	-74.6	-74.44
2078	2020-10-02 08:47:00	-70	-74.76	-74.44
2079	2020-10-02 08:48:00	-69.95	-74.44	-74.22
2080	2020-10-02 08:49:00	-69.95	-74.76	-74.27
2081	2020-10-02 08:50:00	-69.78	-74.76	-74.33
2082	2020-10-02 08:51:00	-69.78	-74.82	-74.38
2083	2020-10-02 08:52:00	-69.78	-74.66	-74.33
2084	2020-10-02 08:53:00	-70	-74.76	-74.33
2085	2020-10-02 08:54:00	-70.06	-74.76	-74.33
2086	2020-10-02 08:55:00	-69.95	-74.98	-74.33
2087	2020-10-02 08:56:00	-70.11	-74.87	-74.33
2088	2020-10-02 08:57:00	-69.95	-74.66	-74.38
2089	2020-10-02 08:58:00	-69.89	-74.93	-74.38
2090	2020-10-02 08:59:00	-69.95	-74.82	-74.44
2091	2020-10-02 09:00:00	-70.06	-74.98	-74.55
2092	2020-10-02 09:01:00	-69.95	-74.87	-74.27
2093	2020-10-02 09:02:00	-69.95	-74.82	-74.27
2094	2020-10-02 09:03:00	-69.95	-74.76	-74.38
2095	2020-10-02 09:04:00	-70	-74.93	-74.38
2096	2020-10-02 09:05:00	-70.11	-74.87	-74.44
2097	2020-10-02 09:06:00	-69.89	-74.93	-74.55
2098	2020-10-02 09:07:00	-70.06	-74.93	-74.55
2099	2020-10-02 09:08:00	-70	-74.87	-74.44
2100	2020-10-02 09:09:00	-69.95	-74.87	-74.33
2101	2020-10-02 09:10:00	-69.95	-74.87	-74.55
2102	2020-10-02 09:11:00	-69.73	-74.93	-74.38
2103	2020-10-02 09:12:00	-69.89	-74.87	-74.38
2104	2020-10-02 09:14:00	-70.28	-74.82	-74.38
2105	2020-10-02 09:15:00	-69.95	-74.87	-74.38
2106	2020-10-02 09:16:00	-69.95	-74.82	-74.49
2107	2020-10-02 09:17:00	-69.95	-74.82	-74.44
2108	2020-10-02 09:18:00	-70.17	-74.76	-74.55
2109	2020-10-02 09:19:00	-70.22	-74.76	-74.66
2110	2020-10-02 09:20:00	-69.78	-74.87	-74.33
2111	2020-10-02 09:21:00	-69.95	-74.66	-74.44
2112	2020-10-02 09:22:00	-70.11	-74.98	-74.44
2113	2020-10-02 09:23:00	-70.17	-74.98	-74.44
2114	2020-10-02 09:24:00	-70.11	-74.87	-74.6
2115	2020-10-02 09:25:00	-70.11	-74.98	-74.33
2116	2020-10-02 09:26:00	-70.06	-74.93	-74.44
2117	2020-10-02 09:27:00	-70.06	-74.82	-74.55
2118	2020-10-02 09:28:00	-69.95	-74.93	-74.44
2119	2020-10-02 09:29:00	-70.22	-75.04	-74.44
2120	2020-10-02 09:30:00	-70.17	-74.93	-74.49
2121	2020-10-02 09:31:00	-70.22	-75.04	-74.55
2122	2020-10-02 09:32:00	-70.33	-74.98	-74.49
2123	2020-10-02 09:33:00	-70.17	-75.09	-74.55
2124	2020-10-02 09:34:00	-69.95	-74.93	-74.55
2125	2020-10-02 09:35:00	-69.89	-74.82	-74.49
2126	2020-10-02 09:36:00	-70.06	-74.82	-74.76
2127	2020-10-02 09:37:00	-70.17	-75.04	-74.49
2128	2020-10-02 09:38:00	-70	-74.98	-74.49
2129	2020-10-02 09:39:00	-70.17	-75.04	-74.49
2130	2020-10-02 09:40:00	-70.06	-74.98	-74.66
2131	2020-10-02 09:41:00	-70.11	-74.98	-74.6
2132	2020-10-02 09:42:00	-70.11	-75.04	-74.66
2133	2020-10-02 09:43:00	-69.89	-75.09	-74.49
2134	2020-10-02 09:44:00	-70.06	-75.09	-74.55
2135	2020-10-02 09:45:00	-70	-75.04	-74.66
2136	2020-10-02 09:46:00	-70.17	-75.04	-74.55
2137	2020-10-02 09:47:00	-70.17	-74.93	-74.66
2138	2020-10-02 09:48:00	-70.33	-75.04	-74.49
2139	2020-10-02 09:49:00	-70.17	-75.15	-74.6
2140	2020-10-02 09:50:00	-70.11	-75.09	-74.6
2141	2020-10-02 09:51:00	-70.22	-75.15	-74.76
2142	2020-10-02 09:52:00	-70.17	-75.09	-74.66
2143	2020-10-02 09:53:00	-70.28	-75.09	-74.55
2144	2020-10-02 09:54:00	-70.28	-75.09	-74.55
2145	2020-10-02 09:55:00	-70.17	-75.15	-74.6
2146	2020-10-02 09:56:00	-70.28	-75.15	-74.44
2147	2020-10-02 09:57:00	-70.28	-75.15	-74.76
2148	2020-10-02 09:58:00	-70.28	-75.15	-74.55
2149	2020-10-02 09:59:00	-70.22	-75.2	-74.82
2150	2020-10-02 10:00:00	-70.11	-75.2	-74.44
2151	2020-10-02 10:01:00	-70.28	-75.15	-74.55
2152	2020-10-02 10:02:00	-70.06	-75.2	-74.49
2153	2020-10-02 10:03:00	-70.17	-75.15	-74.66
2154	2020-10-02 10:04:00	-70.28	-75.31	-74.49
2155	2020-10-02 10:05:00	-70.22	-75.2	-74.49
2156	2020-10-02 10:06:00	-70.22	-75.37	-74.6
2157	2020-10-02 10:07:00	-70.28	-75.37	-74.76
2158	2020-10-02 10:08:00	-70.17	-75.2	-74.66
2159	2020-10-02 10:09:00	-70.17	-75.31	-74.66
2160	2020-10-02 10:10:00	-70.17	-75.31	-74.55
2161	2020-10-02 10:11:00	-70.28	-75.37	-74.66
2162	2020-10-02 10:12:00	-70.28	-75.2	-74.66
2163	2020-10-02 10:13:00	-70.28	-75.31	-74.76
2164	2020-10-02 10:14:00	-70.17	-75.48	-74.76
2165	2020-10-02 10:15:00	-70.22	-75.31	-74.6
2166	2020-10-02 10:16:00	-70.28	-75.37	-74.66
2167	2020-10-02 10:17:00	-70.17	-75.37	-74.55
2168	2020-10-02 10:18:00	-70.28	-75.42	-74.76
2169	2020-10-02 10:19:00	-70.44	-75.37	-74.66
2170	2020-10-02 10:20:00	-70.44	-75.48	-74.82
2171	2020-10-02 10:21:00	-70.33	-75.37	-74.82
2172	2020-10-02 10:22:00	-70.22	-75.42	-74.6
2173	2020-10-02 10:23:00	-70.22	-75.48	-74.49
2174	2020-10-02 10:24:00	-70.17	-75.37	-74.66
2175	2020-10-02 10:25:00	-70.22	-75.37	-74.87
2176	2020-10-02 10:26:00	-70.22	-75.2	-74.66
2177	2020-10-02 10:27:00	-70.44	-75.48	-74.55
2178	2020-10-02 10:28:00	-70.28	-75.48	-74.55
2179	2020-10-02 10:28:00	-70.28	-75.48	-74.55
2180	2020-10-02 10:29:00	-70.33	-75.42	-74.66
2181	2020-10-02 10:30:00	-70.28	-75.37	-74.76
2182	2020-10-02 10:31:00	-70.44	-75.42	-74.66
2183	2020-10-02 10:32:00	-70.28	-75.48	-74.6
2184	2020-10-02 10:33:00	-70.22	-75.64	-74.66
2185	2020-10-02 10:34:00	-70.28	-75.42	-74.55
2186	2020-10-02 10:35:00	-70.28	-75.53	-74.76
2187	2020-10-02 10:36:00	-70.22	-75.37	-74.66
2188	2020-10-02 10:37:00	-70.28	-75.42	-74.76
2189	2020-10-02 10:38:00	-70.28	-75.64	-74.66
2190	2020-10-02 10:39:00	-70.44	-75.37	-74.76
2191	2020-10-02 10:40:00	-70.33	-75.53	-74.6
2192	2020-10-02 10:41:00	-70.28	-75.42	-74.6
2193	2020-10-02 10:42:00	-70.55	-75.53	-74.6
2194	2020-10-02 10:43:00	-70.28	-75.48	-74.76
2195	2020-10-02 10:44:00	-70.17	-75.53	-74.6
2196	2020-10-02 10:45:00	-70.44	-75.59	-74.66
2197	2020-10-02 10:46:00	-70.33	-75.53	-74.66
2198	2020-10-02 10:47:00	-70.22	-75.59	-74.76
2199	2020-10-02 10:48:00	-70.33	-75.59	-74.66
2200	2020-10-02 10:49:00	-70.33	-75.53	-74.66
2201	2020-10-02 10:50:00	-70.33	-75.53	-74.66
2202	2020-10-02 10:51:00	-70.33	-75.59	-74.93
2203	2020-10-02 10:52:00	-70.49	-75.48	-74.6
2204	2020-10-02 10:53:00	-70.44	-75.7	-74.55
2205	2020-10-02 10:54:00	-70.28	-75.64	-74.76
2206	2020-10-02 10:55:00	-70.44	-75.53	-74.6
2207	2020-10-02 10:56:00	-70.28	-75.53	-74.66
2208	2020-10-02 10:57:00	-70.33	-75.59	-74.87
2209	2020-10-02 10:58:00	-70.44	-75.64	-74.6
2210	2020-10-02 10:59:00	-70.44	-75.64	-74.87
2211	2020-10-02 11:00:00	-70.33	-75.59	-74.76
2212	2020-10-02 11:01:00	-70.33	-75.48	-74.82
2213	2020-10-02 11:02:00	-70.44	-75.64	-74.66
2214	2020-10-02 11:03:00	-70.22	-75.64	-74.76
2215	2020-10-02 11:04:00	-70.33	-75.64	-74.76
2216	2020-10-02 11:05:00	-70.28	-75.64	-74.87
2217	2020-10-02 11:06:00	-70.49	-75.59	-74.93
2218	2020-10-02 11:07:00	-70.49	-75.53	-74.82
2219	2020-10-02 11:08:00	-70.44	-75.59	-74.87
2220	2020-10-02 11:09:00	-70.6	-75.7	-74.66
2221	2020-10-02 11:10:00	-70.71	-75.7	-74.87
2222	2020-10-02 11:11:00	-70.28	-75.59	-74.98
2223	2020-10-02 11:12:00	-70.44	-75.53	-74.66
2224	2020-10-02 11:13:00	-70.49	-75.53	-74.66
2225	2020-10-02 11:14:00	-70.44	-75.64	-74.66
2226	2020-10-02 11:15:00	-70.44	-75.53	-74.6
2227	2020-10-02 11:16:00	-70.44	-75.53	-74.44
2228	2020-10-02 11:17:00	-70.33	-75.64	-74.49
2229	2020-10-02 11:18:00	-70.55	-75.64	-74.44
2230	2020-10-02 11:19:00	-70.55	-75.59	-74.44
2231	2020-10-02 11:20:00	-70.44	-75.59	-74.38
2232	2020-10-02 11:21:00	-70.33	-75.53	-74.33
2233	2020-10-02 11:22:00	-70.49	-75.59	-74.11
2234	2020-10-02 11:23:00	-70.33	-75.64	-74.27
2235	2020-10-02 11:24:00	-70.17	-75.53	-74.11
2236	2020-10-02 11:25:00	-70.22	-75.48	-74
2237	2020-10-02 11:26:00	-70.33	-75.48	-74.11
2238	2020-10-02 11:27:00	-70.11	-75.59	-73.83
2239	2020-10-02 11:28:00	-70.11	-75.37	-73.72
2240	2020-10-02 11:29:00	-70.06	-75.2	-73.83
2241	2020-10-02 11:30:00	-70	-75.37	-73.72
2242	2020-10-02 11:31:00	-69.89	-75.15	-73.51
2243	2020-10-02 11:32:00	-69.73	-75.2	-73.4
2244	2020-10-02 11:33:00	-69.78	-75.09	-73.18
2245	2020-10-02 11:34:00	-69.62	-75.04	-73.29
2246	2020-10-02 11:35:00	-69.56	-74.93	-73.23
2247	2020-10-02 11:36:00	-69.62	-74.82	-73.12
2248	2020-10-02 11:37:00	-69.51	-74.87	-72.74
2249	2020-10-02 11:38:00	-69.24	-74.76	-72.63
2250	2020-10-02 11:39:00	-69.51	-74.38	-72.3
2251	2020-10-02 11:40:00	-69.07	-74.55	-72.19
2252	2020-10-02 11:41:00	-68.96	-74.27	-71.86
2253	2020-10-02 11:42:00	-68.8	-74.22	-71.54
2254	2020-10-02 11:43:00	-68.52	-74	-71.43
2255	2020-10-02 11:44:00	-68.52	-74	-71.64
2256	2020-10-02 11:45:00	-68.36	-73.89	-71.21
2257	2020-10-02 11:46:00	-68.25	-73.83	-71.37
2258	2020-10-02 11:47:00	-68.09	-73.67	-70.99
2259	2020-10-02 11:48:00	-67.98	-73.67	-70.82
2260	2020-10-02 11:49:00	-67.54	-73.29	-70.17
2261	2020-10-02 11:50:00	-67.65	-73.01	-70.22
2262	2020-10-02 11:51:00	-67.54	-73.01	-69.89
2263	2020-10-02 11:52:00	-67.32	-72.96	-69.67
2264	2020-10-02 11:53:00	-67.21	-72.79	-69.45
2265	2020-10-02 11:54:00	-67.21	-72.47	-69.24
2266	2020-10-02 11:55:00	-66.72	-72.14	-68.96
2267	2020-10-02 11:56:00	-66.55	-72.19	-68.69
2268	2020-10-02 11:57:00	-66.17	-71.81	-68.41
2269	2020-10-02 11:58:00	-66.12	-71.37	-68.09
2270	2020-10-02 11:59:00	-65.9	-71.37	-67.81
2271	2020-10-02 12:00:00	-65.62	-70.99	-67.32
2272	2020-10-02 12:01:00	-65.35	-71.1	-67.1
2273	2020-10-02 12:02:00	-65.13	-70.66	-66.83
2274	2020-10-02 12:03:00	-64.75	-70.49	-66.39
2275	2020-10-02 12:04:00	-64.58	-70.11	-66.17
2276	2020-10-02 12:05:00	-64.25	-69.73	-65.95
2277	2020-10-02 12:06:00	-63.98	-69.67	-65.4
2278	2020-10-02 12:07:00	-63.27	-69.4	-64.86
2279	2020-10-02 12:08:00	-63.21	-69.18	-64.42
2280	2020-10-02 12:09:00	-62.78	-68.85	-63.98
2281	2020-10-02 12:10:00	-62.34	-68.47	-63.27
2282	2020-10-02 12:11:00	-61.9	-67.98	-62.89
2283	2020-10-02 12:12:00	-61.41	-67.59	-62.34
2284	2020-10-02 12:13:00	-60.97	-67.21	-61.79
2285	2020-10-02 12:14:00	-60.59	-66.88	-61.46
2286	2020-10-02 12:15:00	-60.31	-66.44	-60.86
2287	2020-10-02 12:16:00	-59.87	-66.39	-61.13
2288	2020-10-02 12:17:00	-59.49	-66.5	-61.46
2289	2020-10-02 12:18:00	-59.33	-66.66	-61.96
2290	2020-10-02 12:19:00	-59.11	-66.55	-62.06
2291	2020-10-02 12:20:00	-59.27	-66.55	-62.39
2292	2020-10-02 12:21:00	-59.49	-66.83	-62.5
